#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 8.5299999999999998E-01    3.1698135150103908E+00    6.8184726021356546E+03    6.6554838002472206E+03    1.8458984176294320E-10    1.8458984397156812E-10    9.0204233568889496E+04    3.1405629241437254E+09    3.5045312755201599E+03    3.3971813831347215E+00    2.8914800729692889E+01    4.8879867419552684E+03    1.1794313613896123E+05    8.4313558868617019E+02    8.3418283537446972E-02    7.6022856102530611E+17    7.6022856102530611E+17    7.6022856102530611E+17    7.6022856102530611E+17
 8.5499999999999998E-01    3.1513091021018313E+00    4.8519169740949346E+03    4.7911229721280542E+03    1.9377616805266050E-10    1.9377617049191110E-10    9.0851253576214207E+04    5.6720729129386978E+09    3.1725159021712070E+03    3.3902711608560336E+00    2.6369324517431913E+01    8.5506277000069604E+03    1.5814984753356510E+05    7.9768008285871258E+02    8.2411779916265082E-02    7.6023764014860096E+17    7.6023764014860096E+17    7.6023764014860096E+17    7.6023764014860096E+17
 8.5727528536004838E-01    3.1304410641146778E+00    3.3862423695416473E+03    3.3633543392327374E+03    2.0480708347873209E-10    2.0480708620780131E-10    9.2546964673827606E+04    1.1140598549791096E+10    2.8877700285394008E+03    3.4196263364852153E+00    2.4123303291417955E+01    1.6054690285285484E+04    2.2080681889317540E+05    7.6479924114804533E+02    8.1359678074292369E-02    7.6025078837331418E+17    7.6025078837331418E+17    7.6025078837331418E+17    7.6025078837331418E+17
 8.5979867942868060E-01    3.1075230333384658E+00    2.4091611132692065E+03    2.3993250509789045E+03    2.1774385700281168E-10    2.1774386008742688E-10    9.8149702280548910E+04    2.3607335979483864E+10    2.7653873109154579E+03    3.5880485435213485E+00    2.2550830386537054E+01    2.9038498165961246E+04    3.2757289030461787E+05    7.5801476270089563E+02    8.0316975898135703E-02    7.6026859648825510E+17    7.6026859648825510E+17    7.6026859648825510E+17    7.6026859648825510E+17
 8.6228933218264403E-01    3.0851320501497717E+00    1.8875671867531037E+03    1.8822108483896300E+03    2.3122657914706998E-10    2.3122658262096192E-10    1.1044287665196309E+05    4.9605595863593689E+10    2.9067865394106830E+03    3.9945689959758730E+00    2.2254723579046917E+01    4.8812990460851172E+04    5.0566987753291335E+05    7.9822633828224320E+02    7.9413816527068845E-02    7.6028724730235520E+17    7.6028724730235520E+17    7.6028724730235520E+17    7.6028724730235520E+17
 8.6479925422057435E-01    3.0627956716569646E+00    1.5291162512185419E+03    1.5258884951442722E+03    2.4553757061377385E-10    2.4553757452696985E-10    1.2413475112595879E+05    1.0470536039575221E+11    3.0521476350078092E+03    4.4429118802365686E+00    2.2631939523856591E+01    7.9062035609630897E+04    7.7075374091942853E+05    8.7130014735300153E+02    7.8616970490304833E-02    7.6030751205807373E+17    7.6030751205807373E+17    7.6030751205807373E+17    7.6030751205807373E+17
 8.6729289744626670E-01    3.0408277232368608E+00    1.1965272792118178E+03    1.1945529910469977E+03    2.6049732282190415E-10    2.6049732722791457E-10    1.3195000704171450E+05    2.1845099890153372E+11    2.9542590467529299E+03    4.6771321885979189E+00    2.2785214717083232E+01    1.2036381310324429E+05    1.0969029371950657E+06    9.4216194133310739E+02    7.7918449538314422E-02    7.6033358886247155E+17    7.6033358886247155E+17    7.6033358886247155E+17    7.6033358886247155E+17
 8.6984712194829805E-01    3.0185540977453424E+00    9.0144505697497448E+02    9.0020180973922265E+02    2.7661888693764791E-10    2.7661889191186388E-10    1.3706026786189529E+05    4.5689819877631128E+11    2.7584290707484020E+03    4.8132834464336272E+00    2.2530354522328533E+01    1.7541207923029442E+05    1.5225427745437392E+06    1.0004075561441251E+03    7.7277548060159365E-02    7.6037041799479232E+17    7.6037041799479232E+17    7.6037041799479232E+17    7.6037041799479232E+17
 8.7230836916485766E-01    2.9973067555962096E+00    7.0534097229621966E+02    7.0444819342273706E+02    2.9295205934021870E-10    2.9295206492349779E-10    1.4775833297764155E+05    9.1169518793010022E+11    2.7383440601550733E+03    5.1426890486939003E+00    2.2495677898868859E+01    2.4370034367698879E+05    2.1487870631939340E+06    1.0683251090818874E+03    7.6712509109243154E-02    7.6041404763314394E+17    7.6041404763314394E+17    7.6041404763314394E+17    7.6041404763314394E+17
 8.7490013392915811E-01    2.9751583335001119E+00    5.6982254773740590E+02    5.6911038386382234E+02    3.1103718356374016E-10    3.1103718986398208E-10    1.6552605551308216E+05    1.8303437888904158E+12    2.8632467539588797E+03    5.7069209412166417E+00    2.3076929889596151E+01    1.0067203599760697E+06    3.1503232735814010E+06    1.1767698541393925E+03    7.6154809380797203E-02    7.6046501027600666E+17    7.6046501027600666E+17    7.6046501027600666E+17    7.6046501027600666E+17
 8.7723476961346192E-01    2.9554029235098147E+00    4.8022724746258604E+02    4.7960030517072204E+02    3.2812664306116870E-10    3.2812665008246039E-10    1.8356738064242323E+05    3.2804657867865723E+12    2.9884220391836393E+03    6.2773865590950351E+00    2.4071111746221501E+01    1.4574581500917946E+06    4.3754448806656720E+06    1.3101308964539030E+03    7.5669513450302525E-02    7.6051496271180992E+17    7.6051496271180992E+17    7.6051496271180992E+17    7.6051496271180992E+17
 8.7961300201168535E-01    2.9354669159258253E+00    4.0343397669743575E+02    4.0285659916832327E+02    3.4633484464384783E-10    3.4633485248637420E-10    2.0062954943919246E+05    5.5527539695431582E+12    3.0485077009187435E+03    6.8078257586503552E+00    2.5306253716799542E+01    2.1331426015705052E+06    5.8903415094308816E+06    1.4732197074685616E+03    7.5175094092655201E-02    7.6057269166160243E+17    7.6057269166160243E+17    7.6057269166160243E+17    7.6057269166160243E+17
 8.8200000000000001E-01    2.9156462309149656E+00    3.5194376839362610E+02    3.5137585836867896E+02    3.6543953156171912E-10    3.6543954031769634E-10    2.3013923454888197E+05    9.0922771869651289E+12    3.3416755718663294E+03    7.7457290496042575E+00    2.6954260833010913E+01    3.4904661560363346E+05    8.1205151881988989E+06    1.6812683503807150E+03    7.4663402013412206E-02    7.6063514221663859E+17    7.6063514221663859E+17    7.6063514221663859E+17    7.6063514221663859E+17
 8.8456679565831564E-01    2.8945410167511492E+00    3.1223676438679007E+02    3.1165285613806191E+02    3.8692696602636989E-10    3.8692697588913912E-10    2.6941117431482091E+05    1.4631741658475094E+13    3.7462066622005445E+03    8.9895359255396503E+00    2.9397167830989556E+01    3.0063205687796068E+05    1.1249733480435615E+07    1.9808913800545529E+03    7.4077564244533670E-02    7.6070301510245389E+17    7.6070301510245389E+17    7.6070301510245389E+17    7.6070301510245389E+17
 8.8700000000000001E-01    2.8747311908451829E+00    2.7624447447528894E+02    2.7563814904818850E+02    4.0821298523503204E-10    4.0821299628587463E-10    3.0086809873370244E+05    2.0852480472995863E+13    3.9445674832029122E+03    9.9665503796832198E+00    3.2148912749407735E+01    2.4820087098496882E+05    1.4365586225133637E+07    2.3373536927623527E+03    7.3470178764497115E-02    7.6077148534623936E+17    7.6077148534623936E+17    7.6077148534623936E+17    7.6077148534623936E+17
 8.8958390990778424E-01    2.8539015863224466E+00    2.3914045565117883E+02    2.3850549812696414E+02    4.3180727689917178E-10    4.3180728939055251E-10    3.2795951328127581E+05    2.7661327159843117E+13    3.9839824307834433E+03    1.0790840479400895E+01    3.5306405023753030E+01    1.9386322902356464E+05    1.7634853898923110E+07    2.7888340978063884E+03    7.2749317052397788E-02    7.6085401446302221E+17    7.6085401446302221E+17    7.6085401446302221E+17    7.6085401446302221E+17
 8.9200000000000002E-01    2.8346154815356588E+00    2.1012585606229521E+02    2.0945290270204720E+02    4.5480249103772946E-10    4.5480250506684494E-10    3.5699555650370399E+05    3.4825521559232246E+13    4.0503107665839434E+03    1.1676591676105044E+01    3.8582417175447546E+01    1.5213502399571319E+05    2.1047463327283800E+07    3.3000751716719415E+03    7.1985635181426491E-02    7.6093977564970970E+17    7.6093977564970970E+17    7.6093977564970970E+17    7.6093977564970970E+17
 8.9455673658925117E-01    2.8144048093165615E+00    1.7752211273191048E+02    1.7681673357132209E+02    4.8013797470263626E-10    4.8013799061694935E-10    3.6714018602862122E+05    3.9752816582669656E+13    3.7693883091828684E+03    1.1955727337895429E+01    4.2224926252783483E+01    1.1400855716270504E+05    2.3504544709363062E+07    3.9357418921223366E+03    7.1061271575715207E-02    7.6104464290264141E+17    7.6104464290264141E+17    7.6104464290264141E+17    7.6104464290264141E+17
 8.9700000000000002E-01    2.7952791367845626E+00    1.4761749195824717E+02    1.4688578320100726E+02    5.0534740514314468E-10    5.0534742316293094E-10    3.6376425255320506E+05    4.2146682133030328E+13    3.3440725029081614E+03    1.1816244754596450E+01    4.5687509094050540E+01    8.3901278447635792E+04    2.4896058588956162E+07    4.6267743737349620E+03    7.0045213346392118E-02    7.6116509990842278E+17    7.6116509990842278E+17    7.6116509990842278E+17    7.6116509990842278E+17
 8.9957068478891355E-01    2.7753518870929028E+00    1.2366930821945353E+02    1.2289133869568604E+02    5.3299699513826187E-10    5.3299701574539433E-10    3.7632313256029540E+05    4.7307758508966875E+13    3.1479447117974219E+03    1.2190574443046023E+01    4.9350346678987464E+01    6.0352810145079668E+04    2.7272968671375394E+07    5.4564485764962155E+03    6.8813738435052021E-02    7.6131610551744755E+17    7.6131610551744755E+17    7.6131610551744755E+17    7.6131610551744755E+17
 9.0200000000000002E-01    2.7567027965802398E+00    1.1157043742114026E+02    1.1070261968942506E+02    5.6029761978217291E-10    5.6029764325740473E-10    4.3237096098804433E+05    6.1393098661415961E+13    3.4773729140987007E+03    1.3936115707819553E+01    5.3569862563700880E+01    4.6670660762238520E+04    3.2629009300277736E+07    6.4510655300544840E+03    6.7479849130841374E-02    7.6146543978149542E+17    7.6146543978149542E+17    7.6146543978149542E+17    7.6146543978149542E+17
 9.0421887251411348E-01    2.7398221511590246E+00    1.0433024986626978E+02    1.0335532896932290E+02    5.8637490790981103E-10    5.8637493442441172E-10    5.0161701928464143E+05    8.0370182390932094E+13    3.9338575563290574E+03    1.6088681435663698E+01    5.8418729529211674E+01    3.8411971272916860E+04    3.8892272176011451E+07    7.6336689826967367E+03    6.6111046606571605E-02    7.6159690842886592E+17    7.6159690842886592E+17    7.6159690842886592E+17    7.6159690842886592E+17
 9.0618691975139198E-01    2.7249705802596811E+00    9.7666470064652401E+01    9.6595047704476414E+01    6.1057647131498501E-10    6.1057650093434175E-10    5.5460362535265426E+05    9.7575038515365984E+13    4.1964450855968716E+03    1.7732689707923743E+01    6.3347720838413693E+01    3.2511947147226936E+04    4.3729161595332950E+07    8.9274174062144721E+03    6.4781053234384503E-02    7.6171247366373197E+17    7.6171247366373197E+17    7.6171247366373197E+17    7.6171247366373197E+17
 9.0934543545931223E-01    2.7013699392649122E+00    8.5897761581897299E+01    8.4678890521562820E+01    6.5199434792877767E-10    6.5199438338929709E-10    6.1016277439629519E+05    1.2097311662281973E+14    4.1650368131990635E+03    1.9468372305710780E+01    7.2054547252012583E+01    2.4603783376286134E+04    4.8683274776812516E+07    1.1529311136709886E+04    6.2456043696412569E-02    7.6190467600277299E+17    7.6190467600277299E+17    7.6190467600277299E+17    7.6190467600277299E+17
 9.1275666623299834E-01    2.6762011751402719E+00    7.3774045440010156E+01    7.2386662611841615E+01    7.0121731948416142E-10    7.0121736256940828E-10    6.5321709948905197E+05    1.4586879853496525E+14    3.9897639397751345E+03    2.0850450657842384E+01    8.1691565122539032E+01    1.8038098981441595E+04    5.1495903050445639E+07    1.5083525002572525E+04    5.9787364872205269E-02    7.6213748073654771E+17    7.6213748073654771E+17    7.6213748073654771E+17    7.6213748073654771E+17
 9.1599774618028784E-01    2.6525909157007468E+00    6.5522874384194466E+01    6.3920452744570227E+01    7.5338406645494396E-10    7.5338411815717848E-10    7.2326624874218530E+05    1.8429542712219434E+14    4.0379402371272840E+03    2.3091342876845857E+01    9.0924659985729463E+01    1.3713599603738141E+04    5.4983591540869556E+07    1.9331687234411329E+04    5.7240785431122203E-02    7.6237501494762982E+17    7.6237501494762982E+17    7.6237501494762982E+17    7.6237501494762982E+17
 9.1700000000000004E-01    2.6453488478881959E+00    6.2856792128496430E+01    6.1189618644634535E+01    7.7073431200250185E-10    7.7073436667739706E-10    7.3664313598219294E+05    1.9456143980347431E+14    3.9787801843437064E+03    2.3539844112181658E+01    9.3602494417787298E+01    1.2559648921623901E+04    5.5070218808973067E+07    2.0798806565149374E+04    5.6471251306814380E-02    7.6245214636604390E+17    7.6245214636604390E+17    7.6245214636604390E+17    7.6245214636604390E+17
 9.1948704739772813E-01    2.6274971349870335E+00    5.7675427306197570E+01    5.5808022158269495E+01    8.1652283945965711E-10    8.1652290223477151E-10    7.9448433576329611E+05    2.3256418101992153E+14    3.9976539925794650E+03    2.5423812301405366E+01    9.9697361421350450E+01    1.0188311824206989E+04    5.6361247634521089E+07    2.4709466958990826E+04    5.4624618169552532E-02    7.6265134217001894E+17    7.6265134217001894E+17    7.6265134217001894E+17    7.6265134217001894E+17
 9.2200000000000004E-01    2.6096303107828969E+00    5.4481722376428316E+01    5.2337565406133336E+01    8.6695952841333311E-10    8.6695960049715897E-10    8.9945414666403248E+05    2.9834928303392000E+14    4.2825064799137563E+03    2.8771459471635978E+01    1.0518154363433915E+02    8.4640978591752264E+03    5.9805137821245141E+07    2.9066836659110082E+04    5.2873256385934396E-02    7.6285471485487078E+17    7.6285471485487078E+17    7.6285471485487078E+17    7.6285471485487078E+17
 9.2455784520844542E-01    2.5916184940418212E+00    5.2862540489243770E+01    5.0346248761310996E+01    9.2278279950030242E-10    9.2278288243965186E-10    1.0598932419548265E+06    4.0584377972757494E+14    4.8186683612040997E+03    3.3833688191478224E+01    1.1006375251561640E+02    7.2084990023650707E+03    6.5414826136926450E+07    3.3872900868598052E+04    5.1228643105404509E-02    7.6305442068537677E+17    7.6305442068537677E+17    7.6305442068537677E+17    7.6305442068537677E+17
 9.2700000000000005E-01    2.5745833440846271E+00    5.1357033983250368E+01    4.8444539699535284E+01    9.8036453316506747E-10    9.8036462787610486E-10    1.2168290645040735E+06    5.3088338754927225E+14    5.2385027554409908E+03    3.8815791360594268E+01    1.1329637649530564E+02    6.2296079182632493E+03    6.9317312331888258E+07    3.8378398776795788E+04    4.9800384451093450E-02    7.6323698012149005E+17    7.6323698012149005E+17    7.6323698012149005E+17    7.6323698012149005E+17
 9.2953750438050897E-01    2.5570486913611115E+00    5.0051160136074415E+01    4.6664724539672385E+01    1.0445938533343605E-09    1.0445939618782859E-09    1.3959553830813258E+06    3.0141271342408544E+16    4.2635329128960475E+04    4.4526093948827317E+01    1.1472488382070981E+02    5.3832450748632455E+03    7.2547971328206167E+07    4.2462340198561236E+04    4.8470958114337340E-02    7.6342132899888525E+17    7.6342132899888525E+17    7.6342132899888525E+17    7.6342132899888525E+17
 9.3200000000000005E-01    2.5401918002818156E+00    4.8950066191614994E+01    4.5038998180555957E+01    1.1111178743922257E-09    1.1111179979946989E-09    1.5830619864024126E+06    3.3012670330000304E+16    3.6736332607863667E+04    5.0529573208065848E+01    1.1399551215493697E+02    4.6893820914756125E+03    7.4730450486475512E+07    4.5345454833291937E+04    4.7331958267715454E-02    7.6359584813058778E+17    7.6359584813058778E+17    7.6359584813058778E+17    7.6359584813058778E+17
 9.3450830601440649E-01    2.5231808287363671E+00    4.8187655202893296E+01    4.3651093585283768E+01    1.1830268569804554E-09    1.1830269978290639E-09    1.8027967284766496E+06    3.6449953353728160E+16    3.1820148481051197E+04    5.7598827930269231E+01    1.1134503325080951E+02    4.1007338278678199E+03    7.6801883596990272E+07    4.6969004386744273E+04    4.6315855932196504E-02    7.6376891441727386E+17    7.6376891441727386E+17    7.6376891441727386E+17    7.6376891441727386E+17
 9.3608940139276753E-01    2.5125399184148502E+00    4.8002941616687082E+01    4.3005225213843772E+01    1.2304767680386604E-09    1.2304769207835051E-09    1.9691701973430600E+06    3.8989269434191232E+16    2.9241067475457090E+04    6.2938394985209762E+01    1.0891919936778464E+02    3.7851701765904841E+03    7.8522609313930243E+07    4.7354846746818788E+04    4.5741720423654889E-02    7.6387527877709235E+17    7.6387527877709235E+17    7.6387527877709235E+17    7.6387527877709235E+17
 9.3799999999999994E-01    2.4997650671038838E+00    4.8318803661686189E+01    4.2658212237101374E+01    1.2899979402109799E-09    1.2899981086449147E-09    2.2266193494513077E+06    4.2761679528522984E+16    2.6732349302008581E+04    7.1132736159960970E+01    1.0574681372239414E+02    3.4711811777408288E+03    8.2078829826603577E+07    4.7470180214679924E+04    4.5105435690179628E-02    7.6399878489595674E+17    7.6399878489595674E+17    7.6399878489595674E+17    7.6399878489595674E+17
 9.3999999999999995E-01    2.4864896548953439E+00    4.8292884037464106E+01    4.1917685551978202E+01    1.3548953324047177E-09    1.3548955189926967E-09    2.4714540134132188E+06    4.6810330350601952E+16    2.4195281137100363E+04    7.9061426404527964E+01    1.0133011475293820E+02    3.1613977182092567E+03    8.3698746404986739E+07    4.6620897383461357E+04    4.4494521683760127E-02    7.6412335801686208E+17    7.6412335801686208E+17    7.6412335801686208E+17    7.6412335801686208E+17
 9.4199999999999995E-01    2.4733127351613211E+00    4.7630857088502268E+01    4.0569656045107877E+01    1.4224560293674365E-09    1.4224562361014840E-09    2.6464098584729312E+06    5.0560165913769312E+16    2.1602878259549634E+04    8.5021781599000178E+01    9.5554535568494742E+01    2.8529158700740059E+03    8.1987181345069915E+07    4.4589210298781174E+04    4.3923401722802687E-02    7.6424609211068339E+17    7.6424609211068339E+17    7.6424609211068339E+17    7.6424609211068339E+17
 9.4399999999999995E-01    2.4602333703771904E+00    4.6101787195171916E+01    3.8438903200258629E+01    1.4927095163073103E-09    1.4927097454483281E-09    2.7076205821329220E+06    5.3385264631145520E+16    1.8843399098609829E+04    8.7720002516053555E+01    8.8067603594669592E+01    2.5255888825221382E+03    7.6099514973073542E+07    4.1202937201050583E+04    4.3377781448307381E-02    7.6437350593207514E+17    7.6437350593207514E+17    7.6437350593207514E+17    7.6437350593207514E+17
 9.4599999999999995E-01    2.4472506339024833E+00    4.5231412603182100E+01    3.6819456613171859E+01    1.5656679332780060E-09    1.5656681872495724E-09    2.8377952361811725E+06    5.6765483812290856E+16    1.6580974377781928E+04    9.2607381946631165E+01    8.0851829348616803E+01    2.2482787991819005E+03    7.2369462019134343E+07    3.7879633958641331E+04    4.2844596559517022E-02    7.6450559401389005E+17    7.6450559401389005E+17    7.6450559401389005E+17    7.6450559401389005E+17
 9.4799999999999995E-01    2.4343636098318582E+00    4.4771714830491987E+01    3.5489766255602547E+01    1.6413217899801603E-09    1.6413220715199446E-09    3.0107142735021617E+06    6.0701725727701048E+16    1.4690258494118050E+04    9.8929957314255532E+01    7.4087544253071641E+01    2.0158393578343171E+03    6.9821243029672712E+07    3.4716848137215238E+04    4.2312176050245870E-02    7.6463946400071526E+17    7.6463946400071526E+17    7.6463946400071526E+17    7.6463946400071526E+17
 9.4999999999999996E-01    2.4215713928484406E+00    4.4533482460031578E+01    3.4282491671534899E+01    1.7196518920026970E-09    1.7196522042550212E-09    3.2028601561570475E+06    6.5063277448552176E+16    1.3059150168889439E+04    1.0601080474157936E+02    6.7715415104418810E+01    1.8155003122753621E+03    6.7653679477353781E+07    3.1701267304524841E+04    4.1770825381557262E-02    7.6477377868922125E+17    7.6477377868922125E+17    7.6477377868922125E+17    7.6477377868922125E+17
 9.5258984553201076E-01    2.4051458721795806E+00    4.5117417482888257E+01    3.3293148116539761E+01    1.8250030849388327E-09    1.8250034421342286E-09    3.5786932073534192E+06    7.2229291570527088E+16    1.1416603022565478E+04    1.1932215211168062E+02    6.0629581443873235E+01    1.6075941022994364E+03    6.7274369819489449E+07    2.8461358272112651E+04    4.1042469641577171E-02    7.6494591969627123E+17    7.6494591969627123E+17    7.6494591969627123E+17    7.6494591969627123E+17
 9.5499999999999996E-01    2.3899997841119585E+00    4.7487906472505010E+01    3.3554654337262221E+01    1.9269457316146525E-09    1.9269461365742237E-09    4.2541607755841892E+06    8.2472667643716096E+16    1.0501691875480865E+04    1.4192107966095435E+02    5.6131093927678620E+01    1.4867729478167787E+03    7.2638083782639518E+07    2.6672375271400397E+04    4.0324365087920394E-02    7.6509451681597402E+17    7.6509451681597402E+17    7.6509451681597402E+17    7.6509451681597402E+17
 9.5717985039763398E-01    2.3764157463425528E+00    5.0364951720810019E+01    3.4127426496615776E+01    2.0223404251302189E-09    2.0223408792565880E-09    5.0358937245042026E+06    9.4234425606488896E+16    9.9082497178016893E+03    1.6789963328657925E+02    5.2992218465322509E+01    1.4114052238410245E+03    7.9435305901174471E+07    2.5524266595873400E+04    3.9632511815172876E-02    7.6521359289825715E+17    7.6521359289825715E+17    7.6521359289825715E+17    7.6521359289825715E+17
 9.6036939209304162E-01    2.3567337167021787E+00    5.5488075797884875E+01    3.5177675158497166E+01    2.1674407915732265E-09    2.1674413295740980E-09    6.4429674467719002E+06    1.1558387721351694E+17    9.2540514641401605E+03    2.1466994885193952E+02    4.9171449146030838E+01    1.3260787934098657E+03    9.0957461456437469E+07    2.4268213029572871E+04    3.8536686077089773E-02    7.6536421291174464E+17    7.6536421291174464E+17    7.6536421291174464E+17    7.6536421291174464E+17
 9.6375159318789150E-01    2.3361112358744114E+00    6.0912288475272362E+01    3.5759862133205004E+01    2.3289046113137185E-09    2.3289052567283666E-09    7.9594821516330009E+06    1.4205585290477661E+17    8.5830998589794726E+03    2.6645850283568228E+02    4.5295139864395132E+01    1.2459105330359978E+03    1.0018943912846400E+08    2.2888169696629571E+04    3.7264599310466662E-02    7.6549821354563392E+17    7.6549821354563392E+17    7.6549821354563392E+17    7.6549821354563392E+17
 9.6699999999999997E-01    2.3165416100595264E+00    6.5167686010361876E+01    3.5274203541141560E+01    2.4924676478818600E-09    2.4924684171594620E-09    9.0655909095479771E+06    1.6893365827950525E+17    7.8240020125445581E+03    3.0750323985342811E+02    4.1113343021023134E+01    1.1543313292356299E+03    1.0182154771653228E+08    2.1170689206998995E+04    3.5956160787665711E-02    7.6561463464603430E+17    7.6561463464603430E+17    7.6561463464603430E+17    7.6561463464603430E+17
 9.7026996479799332E-01    2.2970731273666098E+00    7.1100174937908065E+01    3.5180245605862424E+01    2.6674744466634080E-09    2.6674753622572303E-09    1.0532988010027576E+07    2.0243241033218675E+17    7.2733445687861631E+03    3.6163997218422270E+02    3.7727109807216507E+01    1.0824855944644494E+03    1.0575786259450512E+08    1.9944613204576552E+04    3.4600892104681952E-02    7.6572263581368218E+17    7.6572263581368218E+17    7.6572263581368218E+17    7.6572263581368218E+17
 9.7377098001949502E-01    2.2764820037665090E+00    7.9009234614617185E+01    3.5253542777358213E+01    2.8691764055163330E-09    2.8691775026173966E-09    1.2380807568296816E+07    2.4529333827676166E+17    6.8298260098664150E+03    4.3101931193521239E+02    3.4824717819182524E+01    1.0285502321108029E+03    1.1079199140756151E+08    1.8981499005678117E+04    3.3184432155727674E-02    7.6582532801891827E+17    7.6582532801891827E+17    7.6582532801891827E+17    7.6582532801891827E+17
 9.7699999999999998E-01    2.2577189664456476E+00    8.7911739555623541E+01    3.5415849525428030E+01    3.0705983013295179E-09    3.0705995893978317E-09    1.4345415190757981E+07    2.9099293690832877E+17    6.5233216938996593E+03    5.0642432213730012E+02    3.2622216539315005E+01    9.9260927680618784E+02    1.1571415850986934E+08    1.8346250154900848E+04    3.1975876043127703E-02    7.6590905005169843E+17    7.6590905005169843E+17    7.6590905005169843E+17    7.6590905005169843E+17
 9.8035959041563692E-01    2.2384262306951430E+00    1.0224527162122203E+02    3.6767385112438809E+01    3.2969121161638915E-09    3.2969136308636214E-09    1.7870550981569111E+07    3.5007598749670221E+17    6.4974874974835730E+03    6.3493256688140013E+02    3.1419072854939024E+01    9.8561475180190951E+02    1.2972060921858567E+08    1.8492489112290936E+04    3.0855434840592645E-02    7.6598153465846464E+17    7.6598153465846464E+17    7.6598153465846464E+17    7.6598153465846464E+17
 9.8366342776176785E-01    2.2196780057713195E+00    1.2084411271260143E+02    3.8701795714162891E+01    3.5359319044290480E-09    3.5359336758640230E-09    2.2620832513800889E+07    4.1454105876942592E+17    6.6284044343802398E+03    8.0676010413912456E+02    3.0915944474825899E+01    1.0082641786576156E+03    1.4854079431239137E+08    1.9084509604457613E+04    2.9889547110918332E-02    7.6603429556777562E+17    7.6603429556777562E+17    7.6603429556777562E+17    7.6603429556777562E+17
 9.8532759959269123E-01    2.2103175456218156E+00    1.3068945481832264E+02    3.9433012386449569E+01    3.6623503545519149E-09    3.6623522709077578E-09    2.4952806798856683E+07    4.4584989064088941E+17    6.6662686642316285E+03    8.9422557606544615E+02    3.0609714618819641E+01    1.0222048098809898E+03    1.5589218935982472E+08    1.9305586677587609E+04    2.9447094124056074E-02    7.6605534108173478E+17    7.6605534108173478E+17    7.6605534108173478E+17    7.6605534108173478E+17
 9.8760701524909555E-01    2.1975859774227420E+00    1.4435614454686538E+02    4.0047717350352777E+01    3.8419827710517268E-09    3.8419849057051548E-09    2.7843896126587503E+07    4.8613990553121459E+17    6.6720731342116169E+03    1.0082377308769794E+03    3.0018901963911024E+01    1.0363027139862718E+03    1.6240887059545681E+08    1.9476384673907778E+04    2.8880045595565229E-02    7.6608052664589427E+17    7.6608052664589427E+17    7.6608052664589427E+17    7.6608052664589427E+17
 9.8999999999999999E-01    2.1843302700366309E+00    1.5933796135214641E+02    4.0370689877522359E+01    4.0387746163812474E-09    4.0387770074640236E-09    3.0566151253645953E+07    5.2523137310936275E+17    6.6460074580746859E+03    1.1230271517060764E+03    2.9305836750463286E+01    1.0492641271931418E+03    1.6598144276417598E+08    1.9562065878696369E+04    2.8323526986696237E-02    7.6610353282258790E+17    7.6610353282258790E+17    7.6610353282258790E+17    7.6610353282258790E+17
 9.9334094654167271E-01    2.1660099428540986E+00    1.8267370603213053E+02    4.0548610545376953E+01    4.3283359497699887E-09    4.3283387536537597E-09    3.4224302456739374E+07    5.7446899248091552E+17    6.6059580453038270E+03    1.2880452907200972E+03    2.8259352725452764E+01    1.0640983020728258E+03    1.6816164364969054E+08    1.9669161833524257E+04    2.7595222900846549E-02    7.6613275783044096E+17    7.6613275783044096E+17    7.6613275783044096E+17    7.6613275783044096E+17
 9.9602796456243148E-01    2.1514311925726779E+00    2.0794542832564767E+02    4.1325716597425163E+01    4.5746783567562388E-09    4.5746815448209550E-09    3.8712837136684336E+07    6.1153647363734451E+17    6.7112102191031963E+03    1.4790806900670887E+03    2.7825767563156795E+01    1.0894703119738292E+03    1.7529670822177532E+08    2.0166925207014210E+04    2.7038670837397027E-02    7.6615227520680986E+17    7.6615227520680986E+17    7.6615227520680986E+17    7.6615227520680986E+17
 9.9807298550017820E-01    2.1404275809635305E+00    2.3165066971771896E+02    4.2242431541670200E+01    4.7708194177672834E-09    4.7708229346850057E-09    4.3142432972771041E+07    6.3711643343134106E+17    6.8617030112562725E+03    1.6637989862089532E+03    2.7712465279621913E+01    1.1202961166504772E+03    1.8347826693646261E+08    2.0763468031410484E+04    2.6627708323067972E-02    7.6616403792408755E+17    7.6616403792408755E+17    7.6616403792408755E+17    7.6616403792408755E+17
 1.0003382677722570E+00    2.1283305708684739E+00    2.6130052450377821E+02    4.3284571123822296E+01    4.9974282036946940E-09    4.9974321261797656E-09    4.8419629882643305E+07    6.6159507290325875E+17    7.0444353535440096E+03    1.8884654319828476E+03    2.7678159555503626E+01    1.1658978109198995E+03    1.9230940990692502E+08    2.1482258260054296E+04    2.6182139224232452E-02    7.6617379792678810E+17    7.6617379792678810E+17    7.6617379792678810E+17    7.6617379792678810E+17
