#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 6.2424154866365666E-01    5.0840286678004141E+00    1.1061252817032778E+00    1.1115095090380238E+00    7.8082116373081495E-12    7.8082116407204020E-12    4.0210087972459956E+00    3.9504131881322881E+00    9.7277367050645073E-04    9.7054165965836570E-04    4.8752052007094286E-05    4.8752145537006292E-05    2.5128829154022569E+01    2.1374443702462258E+01    1.6643803910610200E-01    7.8202005794599680E+17    7.8202005794599680E+17    7.8202005794599680E+17    7.8202005794599680E+17
 6.2661580313289544E-01    5.0437529629931319E+00    1.6267194751609249E+00    1.6376603779001666E+00    8.4740642392620207E-12    8.4740642431842575E-12    7.1187210294808709E+00    6.9986279987034266E+00    1.5251017866358390E-03    1.5196947028738681E-03    7.0693847728178720E-05    7.0693997154238380E-05    4.0495589953179206E+01    3.4678149608418806E+01    1.6218153198570476E-01    7.8195584125209702E+17    7.8195584125209702E+17    7.8195584125209702E+17    7.8195584125209702E+17
 6.2900000000000000E-01    5.0036296679295598E+00    2.3578989743288434E+00    2.3781877248141274E+00    9.1935212588862766E-12    9.1935212633824265E-12    1.2459680296158634E+01    1.2265658481734292E+01    2.3744914860640508E-03    2.3615602015906543E-03    1.0102868903574474E-04    1.0102891510119722E-04    6.4513032750233975E+01    5.5752712778301330E+01    1.5839859348890878E-01    7.8191027194766925E+17    7.8191027194766925E+17    7.8191027194766925E+17    7.8191027194766925E+17
 6.3198407930917977E-01    4.9538604889729410E+00    3.6692669530507058E+00    3.7092224969186707E+00    1.0165990781324039E-11    1.0165990786637903E-11    2.4563142008324082E+01    2.4252720823300958E+01    4.0786706141829158E-03    4.0414274982976820E-03    1.5435535029467980E-04    1.5435572425053003E-04    1.1317062242594547E+02    9.9361590253194962E+01    1.5602013275054014E-01    7.8187108558554163E+17    7.8187108558554163E+17    7.8187108558554163E+17    7.8187108558554163E+17
 6.3400000000000001E-01    4.9205189647634207E+00    4.8785417955470356E+00    4.9386542833596216E+00    1.0871459902265588E-11    1.0871459908196253E-11    3.8270367896305608E+01    3.7904521759730201E+01    5.8283854049703526E-03    5.7542151036001216E-03    2.0257784851209477E-04    2.0257835869466229E-04    1.6316889043352307E+02    1.4528836212551323E+02    1.5476128255294655E-01    7.8185228585025139E+17    7.8185228585025139E+17    7.8185228585025139E+17    7.8185228585025139E+17
 6.3509517934483761E-01    4.9024998447234598E+00    5.6691669201933141E+00    5.7431192758784180E+00    1.1271616471729548E-11    1.1271616478025249E-11    4.8414251055901488E+01    4.8062230463445751E+01    7.0535663624929079E-03    6.9455978804918647E-03    2.3369458468197002E-04    2.3369517855930416E-04    1.9798400789030754E+02    1.7794876314833147E+02    1.5414576613373507E-01    7.8184397552517939E+17    7.8184397552517939E+17    7.8184397552517939E+17    7.8184397552517939E+17
 6.3719614460258733E-01    4.8681169131787634E+00    7.5027364250996946E+00    7.6100838079395716E+00    1.2073621165143037E-11    1.2073621172197839E-11    7.5226187992036699E+01    7.5085809437358904E+01    1.0117628011588772E-02    9.9035502263965410E-03    3.0481544862957240E-04    3.0481625545341229E-04    2.8433131711648315E+02    2.6092922185217469E+02    1.5307030255079102E-01    7.8183086016100262E+17    7.8183086016100262E+17    7.8183086016100262E+17    7.8183086016100262E+17
 6.3967132848274766E-01    4.8279190430530559E+00    1.0312469981270798E+01    1.0472898961747594E+01    1.3079292320042465E-11    1.3079292328118139E-11    1.2408298956588128E+02    1.2500168389027256E+02    1.5339411479331610E-02    1.4869147344115711E-02    4.1147164432700945E-04    4.1147278385240683E-04    4.2834028890438105E+02    4.0552292988466417E+02    1.5193844230588868E-01    7.8181905504979866E+17    7.8181905504979866E+17    7.8181905504979866E+17    7.8181905504979866E+17
 6.4139943761739082E-01    4.8000508684448233E+00    1.2778993541557693E+01    1.2986582546814246E+01    1.3823405037675413E-11    1.3823405046564580E-11    1.7341300419492822E+02    1.7631101293586116E+02    2.0362659993681715E-02    1.9550125590225505E-02    5.0317356799371943E-04    5.0317499704267141E-04    5.6211715927723719E+02    5.4766583323977386E+02    1.5121331143777625E-01    7.8181257502902592E+17    7.8181257502902592E+17    7.8181257502902592E+17    7.8181257502902592E+17
 6.4279061945987737E-01    4.7777330369378701E+00    1.5133723369407727E+01    1.5386366483199984E+01    1.4449537513331990E-11    1.4449537522922329E-11    2.2557357744393391E+02    2.3130758992702872E+02    2.5509008545753702E-02    2.4279115303556541E-02    5.8935842480844960E-04    5.8936013891794652E-04    6.9573098439968044E+02    6.9542977161947147E+02    1.5065749323632124E-01    7.8180814677956966E+17    7.8180814677956966E+17    7.8180814677956966E+17    7.8180814677956966E+17
 6.4528949585104900E-01    4.7379054478661660E+00    2.0340726399408105E+01    2.0691412622955145E+01    1.5640723252934303E-11    1.5640723263968608E-11    3.5444074245264449E+02    3.7136727778026068E+02    3.7920833614327625E-02    3.5318546441921866E-02    7.7596753121828206E-04    7.7596986846533182E-04    1.0003921994572077E+03    1.0593880370175668E+03    1.4970885202086090E-01    7.8180162396036954E+17    7.8180162396036954E+17    7.8180162396036954E+17    7.8180162396036954E+17
 6.4790771939873515E-01    4.6965318026256133E+00    2.7464293082589450E+01    2.7943975423652024E+01    1.6991852753530574E-11    1.6991852766300592E-11    5.5488054242976966E+02    5.9893859446358988E+02    5.6862972461757991E-02    5.1419330654806909E-02    1.0242376372131086E-03    1.0242408700366062E-03    1.4280857570405833E+03    1.6301006629139590E+03    1.4877475951247149E-01    7.8179627640892378E+17    7.8179627640892378E+17    7.8179627640892378E+17    7.8179627640892378E+17
 6.5016356632086236E-01    4.6611743629753919E+00    3.5398535523110318E+01    3.6015290807368125E+01    1.8252771515077453E-11    1.8252771529542654E-11    8.0305508400600525E+02    8.9518483646154641E+02    8.0293502533708219E-02    7.0354169347796203E-02    1.2936368052556704E-03    1.2936410522463102E-03    1.9134113724277699E+03    2.3523489219502094E+03    1.4801749028553174E-01    7.8179252278726950E+17    7.8179252278726950E+17    7.8179252278726950E+17    7.8179252278726950E+17
 6.5280105823715795E-01    4.6201725403129643E+00    4.7395805186981150E+01    4.8206271724529429E+01    1.9856754693989910E-11    1.9856754710750340E-11    1.2101284940983805E+03    1.4164914100912977E+03    1.1966044859012756E-01    9.9974171776333554E-02    1.6900598895542279E-03    1.6900657766997697E-03    2.6406274794898363E+03    3.5944132104367372E+03    1.4720819300972882E-01    7.8178891260519283E+17    7.8178891260519283E+17    7.8178891260519283E+17    7.8178891260519283E+17
